date,id_str,user_name,text,time,latitude,longitude
2018-05-21,8241232.0,AnthonyQuintano,"I'm at Hilo International Airport in Hilo, H",06:56:56,19.71887858, -155.04764557
2018-05-26,401257758.0,ArcturusFlyer,.@charibdys @merumorimaru Your man @SenJeffMerkley is a long way from home,22:39:03,19.924535, -155.8866757
2018-05-28,401257758.0,ArcturusFlyer,Margherita pizza for dinner at Dona &amp; Toni's in the Hilton Waikoloa,05:27:14,19.9276725, -155.8864026
2018-05-27,401257758.0,ArcturusFlyer,TIL ABC Stores runs a supermarket in Waikoloa named Island Gourmet Market,04:43:44,19.9135233, -155.8804424
2018-05-27,401257758.0,ArcturusFlyer,.@angel_ponders Just finished listening to Kim Coco Iwamoto speak at party state convention.#DPHConvention201,23:38:09,19.924535, -155.8866757
2018-05-27,401257758.0,ArcturusFlyer,Such humid. Very vog. So Kona,01:43:15,19.9255363, -155.888214
2018-05-26,401257758.0,ArcturusFlyer,"@merumorimaru @charibdys The Democratic Party of Hawaii invited him to speak at the state convention this year, so that's what",23:00:57,19.9242298, -155.883005
2018-05-29,401257758.0,ArcturusFlyer,South Point,01:06:45,18.9121422, -155.6819064
2018-05-05,41548318.0,AshikJ,@dPsycosis @TrushilK Im alive. All clear,21:28:14,20.71295, -156.445436
2018-04-29,457068293.0,AtlasPowerWraps,Love that I can be With the wife while she’s here working and having a new office view for the,23:56:40,20.692604, -156.442535
2018-04-29,405964667.0,AutismSocietyHI,Zo3qCFQkWk One of the,23:12:59,19.73888889, -156.04555556
2018-04-29,405964667.0,AutismSocietyHI,PmFWyBdPaM One of,23:23:58,20.89861111, -156.43055556
2018-05-07,54316021.0,BANGATRAX,Got me 2 boxes of vinyl gold dropped off to me! (Yes I still collect,21:29:16,20.90383586, -156.48561567
2018-05-09,54316021.0,BANGATRAX,I haven't put any new music out for a while! The studio is still,00:15:41,20.90383586, -156.48561567
2018-05-06,118513852.0,BalloonMagicGuy,"Maui trip means make a stop at Krispy Kreme! There ate Chips Ahoy, Nutter",16:54:15,20.88742, -156.45253
2018-05-06,118513852.0,BalloonMagicGuy,Happy first Birthday to Jaci and Jax! We’re so pumped to be performing in,03:43:40,20.827179, -156.514779
2018-05-06,118513852.0,BalloonMagicGuy,Thank you Maui!! It’s time to go back home. Hope we can perform here again,18:08:00,20.89861111, -156.43055556
2018-05-07,118513852.0,BalloonMagicGuy,Pikachu I choose you! #balloontwistershawaii #balloontwisting #balloonanimals,18:57:30,20.827179, -156.514779
2018-05-06,118513852.0,BalloonMagicGuy,New Pokémon design! Name that Pokémon! #balloonanimals #balloontwisting,04:12:40,20.827179, -156.514779
2018-05-02,17570874.0,BarbaraUechi,“So fine was the morning except for a streak of wind here and there that the,18:05:25,19.65, -155.994
2018-05-01,1721647250.0,BeanTownK,Never let those dreams die,04:31:55,20.76018667, -156.46012833
2018-05-05,44291580.0,Beaubeaubarina,"sisi 🌹•••it feels like it’s been forever #home @ Kahului, Hawai",16:05:59,20.8818, -156.467
2018-05-05,43039125.0,Beba79,Left over shrimp fried rice for breakfast. @ Aston Maui Hil,18:44:00,20.70807738, -156.44071433
2018-05-05,43039125.0,Beba79,Just posted a photo @ Aston Maui Hil,19:01:52,20.70807738, -156.44071433
2018-05-05,43039125.0,Beba79,We’re in Maui @ Kahului Airpor,07:33:40,20.89861111, -156.43055556
2018-05-04,154787088.0,Belou20,Can’t imagine what the people of Leilani and neighbors are feeling right now.,19:05:07,19.7055, -155.086
2018-05-07,13335.0,BillAdams,"On the edge of Halema'uma'u crater, the Kalaimoku (advisor to the King) makes",00:43:31,19.41, -155.286
2018-05-20,16422718.0,BillyChavis,"Headed to Maui (@ Kona International Airport in Kailua-Kona, HI",20:13:04,19.73549893, -156.04078617
2018-05-24,278646584.0,BrianPAlva,"Maui was unforgettable!  Place where you can go an unwind, unplug and go on an adventure!...#maui #i♥travel #1",14:43:06,20.99723776, -156.65361422
2018-05-03,224628292.0,BrianSibbitt,Kilauea volcano spitting lava! Lots of action as eruption looms.,06:37:18,19.61838, -155.98554
2018-05-03,224628292.0,BrianSibbitt,A Hawaiian sunset from our deck! #vacation #kona #sunset #paradise @ Lako Hous,05:41:23,19.6087541, -155.96775055
2018-05-07,2479878103.0,BrigetteNamata,😳 This is what residents at Leilani Estates are seeing. County officials are,20:12:55,19.4735, -154.92
2018-05-09,19478886.0,Brittneeeeeyyyy,"Now I understand why people always come back. ❤️ @ Kihei, Hawai",05:00:45,20.7591, -156.457
2018-05-05,19478886.0,Brittneeeeeyyyy,"Rainforest delight brought to you by 1,600 feet of elevation gain in 2 miles",22:54:53,20.7072171, -156.44280553
2018-05-02,1684432579.0,Busisa_org,Visit Us twitter youtube facebook google instagram stay connected and keep,13:59:27,19.64188, -155.99315
2018-05-07,21444798.0,CAMILMUSIC,Just like #Life #Real is what you make it #Real is not just #negativity,01:46:38,19.64188, -155.99315
2018-05-25,216485533.0,CDRP_FSU,"CDRP spent a week on Hawaii working the volcano with CRASAR (@crasar). Lots of good lessons learned, and proud to r",01:55:48,19.47620833, -154.89601167
2018-05-04,52498259.0,COGdesign,the goddess is paying a visit to my old neighborhood. #pele #madamepele,07:46:56,19.4735, -154.92
2018-05-03,52498259.0,COGdesign,looks like madame pele is thinking about creating more square footage on my,22:31:15,19.38638889, -155.105
2018-05-08,52498259.0,COGdesign,my love and prayers go out to my family and loved ones on the big,02:01:58,19.4735, -154.92
2018-05-07,39884113.0,CallawayGable,Happy Anniversary to Shaila and Steven!! I can’t believe that that magical,15:24:21,20.9258404, -156.3291168
2018-04-30,2252995890.0,CaptureAloha,"#Maui #kapaluabay #capturealoha @ Kapalua, Hawai",19:17:15,20.9967, -156.653
2018-05-09,36722963.0,Carlitobythebay,#nofilter #kiteboarding #familytrip @ Mau,06:54:45,20.68377868, -156.4417521
2018-05-02,351258862.0,Cassymm,"Taking my ohana to watch sunset and a luau😂💕🌴🌺 #maui #Hawaii @ Lahaina, Hawai",02:33:47,20.8861, -156.675
2018-05-02,351258862.0,Cassymm,"Taking my ohana to watch sunset and a luau😂🌴🌺💕 #maui #hawaii @ Lahaina, Hawai",02:32:42,20.8861, -156.675
2018-05-02,351258862.0,Cassymm,"Bamboo Forest 🎋❤️ #maui #Hawaii #family #ohana @ Haiku, Makawao, Hawai",23:27:46,20.87512101, -156.21762258
2018-05-02,351258862.0,Cassymm,"Ohana🌺🌴🦋💕 #happymayday🌺  #maui #hawaii @ Napili, Hawai",07:51:57,20.98777778, -156.66777778
2018-05-04,351258862.0,Cassymm,Staycation/Vacation🌄 #ohana❤️ #maui #Hawaii #haleakala #crater @ Haleakal,18:30:08,20.71333333, -156.2575
2018-05-01,26949222.0,ChanMacNCheez,"Sunrise over the crater atop Mt. Haleakalā, April 2018....#Hawaii",19:56:09,20.76951362, -156.24264947
2018-04-30,155662760.0,ChefAngeloSosa,Fried Duck Bao Buns. Soft pillows of steam Bao buns with Crispy Duck glazed with Housin sauce,13:41:35,21.0008086, -156.6538499
2018-05-06,593078442.0,ChefBellec,What are you looking at ?! Looking into the eye of an Ehu #hawaiian red,03:44:36,19.82792, -155.99132
2018-05-02,593078442.0,ChefBellec,Ready for lunch service..... looks like the pool is going to be very busy,22:14:00,19.82792, -155.99132
2018-05-02,593078442.0,ChefBellec,In the making @fshualalai #beachtreerestaurant freshly extruded #pennerigate,19:44:36,19.82792, -155.99132
2018-05-02,593078442.0,ChefBellec,Your pizza is ready @fshualalai #beachtreerestaurant #italianrestaurant,03:13:13,19.82792, -155.99132
2018-05-01,593078442.0,ChefBellec,Trading the toque today for this awesome #handcrafted Ti Leaf Lei to,22:42:04,19.82792, -155.99132
2018-05-08,46482375.0,ChoyToy915,🌋A photo shot with my good friend Dana in December of 2017 on the,04:25:53,19.32295283, -155.03289375
2018-05-01,79371805.0,ChrisDiller11,Excited for this week. Here is a list of places where the drinks are cold and,18:57:47,19.6996, -155.99
2018-05-09,1054364461.0,ChrisKuzmich,Great to be back on the Big Island 🌴Poke and booze to start the,04:19:16,19.932, -155.865
2018-05-02,18807905.0,ChrisUlvinen,"When Maui has @rombauervino Chardonnay, on your",03:34:16,20.68434638, -156.441257
2018-05-04,18807905.0,ChrisUlvinen,Played #kapaluaplantation course for the first,05:40:10,21.0035, -156.64317
2018-04-29,880989678.0,Chris_Chapman10,🏈 Year 2 ✅ 🌺 🌊 🐠 @ Island of Mau,22:06:59,20.8868816, -156.4774079
2018-05-02,16793409.0,Cimcie,"First thing off the plane in #maui, I see a sign holder with the name of",22:33:51,20.89861111, -156.43055556
2018-05-04,16793409.0,Cimcie,🌋 stay safe #bigisland - It’s very hard not to catch a #puddlejumper and,18:33:13,20.98590154, -156.66873096
2018-05-08,16793409.0,Cimcie,Today... WE SAW A NĒNĒ! 🦆👀  #watchme #nene #haleakala @ Haleakalā,06:46:14,20.76951362, -156.24264947
2018-05-06,16793409.0,Cimcie,🌴I got to show Jason a magical place I’ve been going to since I was a kid. A,21:15:38,20.6394, -156.125
2018-05-04,16793409.0,Cimcie,"Hosting the biggest event we could possibly muster, what do we do? Take off",19:28:58,20.98777778, -156.66777778
2018-05-03,16793409.0,Cimcie,#mauivacation has begun 😍#friedspammusubi ✔️ go see Dad’s brick ✔️ get to the,02:41:47,20.98777778, -156.66777778
2018-05-04,16793409.0,Cimcie,✨So many mystical moments happened for me to see KD tonight in #Maui and get,07:00:11,20.98777778, -156.66777778
2018-04-30,22045455.0,CurlieCutiePie,Pink Ladies 🌺 prettywings77 .....#paia #maui #hawaii #beach #besties #bff #pink #sun,05:38:23,20.68377868, -156.4417521
2018-04-30,15361984.0,DJSMOOK,Update to my football scarf collection!!  Just got the new bayoucityrep scarves in and loving,07:53:14,20.89167, -156.50194
2018-05-04,15361984.0,DJSMOOK,#Repost thematildas・・・Happy #StarWarsDay!May the fourth be with you.,10:28:30,20.88440585, -156.48942812
2018-05-05,15361984.0,DJSMOOK,"After doing many searches for online @KingKekaulike athletic stores, I",21:39:28,20.82757603, -156.32890057
2018-05-05,2317857100.0,DMarques24,A começar em Hawaiian Island,16:04:56,19.64188, -155.99315
2018-05-06,1312355443.0,DRIVEN2SUCCESS,"#okonomiyakiexperience #mauifreshstreatery @ Wailuku, Hawai",05:57:15,20.89167, -156.50194
2018-04-29,861553051.0,DabbleInTravel,☀️Hello Sunshine ☀️ @ The Westin Nanea Ocean Villa,23:48:11,20.94242269, -156.69104576
2018-05-01,861553051.0,DabbleInTravel,Did you know that Maui has a winery? 🍷 They started out making pineapple,01:26:27,20.64815973, -156.39779384
2018-05-07,861553051.0,DabbleInTravel,My favorite açaí bowl in Maui 💕 Açaí and poké bowls were the two foods I,23:46:58,20.88237, -156.680954
2018-05-09,861553051.0,DabbleInTravel,Best @target purchase for our Hawaii trip were our flamingo &amp;,01:03:09,20.94242269, -156.69104576
2018-04-30,372919346.0,DallasMcCulloch,"Veggie burger, mashed okinawan sweet potato, wilted greens w/ hot",23:26:30,20.23797934, -155.83192786
2018-05-01,372919346.0,DallasMcCulloch,"Flying home from Hilo.Hilo has been cool as always.  Nice to visit family,",18:02:25,19.73611111, -155.07694444
2018-05-05,300577694.0,DallasUncorked,We've felt 3 earthquakes but all ok. The Cogills are safe!! We're the blue,00:44:00,19.932, -155.865
2018-05-08,45979358.0,DandyLyon74,We felt blessed to be one of the last cars in to get most of our,08:16:23,19.4735, -154.92
2018-05-08,45979358.0,DandyLyon74,"We said fair well to our home in Leilani Estates, Hawaii on Sunday.",08:16:26,19.4735, -154.92
2018-05-01,3035047518.0,DarcyZacharias,Sunsets are back in town#sunset #sunsets #sunset_pics #harbour #fishing #maui,06:33:20,20.7591, -156.457
2018-04-30,2813722819.0,DariaChuprys,Aloha from Hawaii! #fourseasonsmaui #hawaiianairlines #vacations @ Four,21:06:30,20.68081139, -156.44266279
2018-05-01,2813722819.0,DariaChuprys,"Love Hawaii, my healed lips by my husband kosangel13 and my new dress from",21:35:28,20.68081139, -156.44266279
2018-05-01,2813722819.0,DariaChuprys,What a magical view 🌌 #Hawaii #fourseasonsmaui @ Four Seasons Resort Maui at,18:56:38,20.68081139, -156.44266279
2018-05-02,32527455.0,DavidJStricklnd,Got to drop in on alohacrossfit and Coach Jimmy in Maui for today's WOD. Even,20:02:52,20.8868816, -156.4774079
2018-05-04,15311908.0,David_w_J,@flexibits Great,19:18:06,20.91903416, -156.27182474
2018-04-30,236191585.0,DaytonBanas,Maui Monday’s @ Molokini Islan,16:54:51,20.635264, -156.498903
2018-04-30,203303885.0,Db8_wifey,This has got to be one of the sweetest posts ever 😍😊 thank you,17:41:14,19.7055, -155.086
2018-05-01,203303885.0,Db8_wifey,They finally came in yesterday &amp; I couldn’t be,17:23:08,19.7055, -155.086
2018-05-02,384395077.0,DebraGaveglio,missing Maui! need more Danielle! 😍🤙 @ Island of Mau,19:47:09,20.8868816, -156.4774079
2018-05-08,713090676.0,DeniseLaitinen,Here at the Pahoa Community Center for an update on the Leilani lava,03:59:03,19.501, -154.953
2018-05-01,294053367.0,Derek_Wilson23,My wife being a great candid photographer. Nvm,01:17:11,20.632483, -156.447802
2018-04-30,294053367.0,Derek_Wilson23,Hate having to study for promotion in Maui but at least I have this,20:40:12,20.7591, -156.457
2018-04-30,294053367.0,Derek_Wilson23,Got to body surf at Big Beach in Maui! Also,23:23:23,20.632483, -156.447802
2018-05-01,294053367.0,Derek_Wilson23,"#nofilter #mauisunset @ Kihei, Hawai",04:47:23,20.7591, -156.457
2018-04-29,38063173.0,Detroitfan59,"Pool time was awesome! @ Kihei, Hawai",23:02:50,20.7591, -156.457
2018-05-05,38063173.0,Detroitfan59,On the TV! We are ok! @ Kauhale Maka,00:09:25,20.7595, -156.45812
2018-05-05,38063173.0,Detroitfan59,"Good morning prints! @ Kihei, Hawai",20:04:11,20.7591, -156.457
2018-05-04,38063173.0,Detroitfan59,"Good afternoon from Hawaii! @ Kihei, Hawai",22:40:32,20.7591, -156.457
2018-04-30,38063173.0,Detroitfan59,"Chef Alan, my brotha, making breakfast! @ Kauhale Maka",18:45:40,20.7595, -156.45812
2018-04-30,38063173.0,Detroitfan59,"Chef Parker, my brother grilled steaks! @ Kauhale Maka",06:28:37,20.7595, -156.45812
2018-04-30,38063173.0,Detroitfan59,Hawaii is awesome! @ Whalers Villag,04:11:32,20.92141052, -156.69447448
2018-05-09,167846691.0,DisreisDiogo,First couple of days here in Maui. #Maui #hawaii #aloha #lahaina,04:38:50,20.8861, -156.675
2018-05-08,232963409.0,Dj5etwal,ATLANTA are you ready for “ANOTHER ROUND” of GOUYAD? Saturday May,04:03:04,19.72365211, -155.06263068
2018-05-06,51517230.0,Dj_Zinn,Back at @lycmaui for #cincodemayo  vGiN33fOp9 @ Lahaina Yacht Clu,03:48:51,20.87579, -156.68042
2018-05-06,36803873.0,Don_Knight,Somebody’s please find a sport where I might somehow lose to one of my,21:38:17,20.8868816, -156.4774079
2018-05-01,16463488.0,DrMickeyWit,"🌋 #haleakala #maui @ Haleakala Crater - Maui, H",04:14:34,20.7148496, -156.250292
2018-05-03,16463488.0,DrMickeyWit,🐢🏝 @ Ho‘okip,01:54:52,20.9332, -156.358
2018-05-01,16463488.0,DrMickeyWit,🤸🏽‍♀️Maui #handstand fun in the 🌊 today😎🌴🏖 @ Mau,01:15:52,20.68377868, -156.4417521
2018-05-01,16463488.0,DrMickeyWit,#haleakala #sunset #maui @ Haleakal,19:12:57,20.71333333, -156.2575
2018-05-01,16463488.0,DrMickeyWit,#haleakalasunset 🌅 ...30 april 2018 @ Haleakalā National Par,04:50:04,20.76951362, -156.24264947
2018-05-04,16463488.0,DrMickeyWit,#mahalo maui 🌺💁🏻‍♀️ @ The Westin Nanea Ocean Villa,05:21:57,20.94242269, -156.69104576
2018-05-20,1058710904.0,E2EJobs,See our latest HI #job and click to apply: Customer Service Associate - oblS6agTGu #CustomerSer,14:15:10,19.6399924, -155.9969052
2018-05-24,1058710904.0,E2EJobs,"Can you recommend anyone for this #job in #Hilo, HI? kHkSkZ2QYO #CustomerSer",05:07:26,19.7070942, -155.0884869
2018-05-09,17199767.0,EdTecHakk,"Happy Birthday to my beautiful wife, and",13:15:54,20.8861, -156.675
2018-05-07,123938204.0,EhikuRademacher,These images are so surreal 🌋 so many are being displaced and others are,00:15:30,19.49197568, -155.16487645
2018-05-04,123938204.0,EhikuRademacher,Growing up on the Big Island I remember going to visit the lava flow at night,22:44:33,19.4139, -155.246
2018-05-01,590374283.0,EmmaDyba,It's a forever type thing @ Hawaiian Island,01:37:27,19.64188, -155.99315
2018-05-06,1146568291.0,EricaDawley,Getting as smashed as a piñata 🇲🇽🍹💃🏽.....#justkiddingnotreally,05:25:10,20.88698436, -156.68506521
2018-05-23,33142966.0,FOX40,Man Defending Hawaii Home from Volcano is Hit By Flaming Lava Bom,14:34:58,19.497503, -154.95081
2018-05-03,37758023.0,FSLanai,Signs of a good time on Lanai? Red dirt on a couple of not-so-white Jeep,22:49:47,20.83333333, -156.93333333
2018-04-30,37758023.0,FSLanai,Finding your own secluded Hawaiian beach has never been so easy. Take the path past Hulopoe,03:42:06,20.74120605, -156.89631659
2018-05-07,37758023.0,FSLanai,Sundays are for sake on Lanai! Sip on different @moalsinc sakes as you learn,03:11:37,20.74024162, -156.89549446
2018-05-01,37758023.0,FSLanai,Happy Lei Day! Did you know the circle of the lei is a universal symbol for,18:55:51,20.74024162, -156.89549446
2018-05-07,37758023.0,FSLanai,Our version of the Monday Blues. Photo at Sweetheart Rock (Pu’u Pehe),18:07:58,20.83333333, -156.93333333
2018-05-02,37758023.0,FSLanai,Looking for the bride and groom? They’ll be right back. You don’t have to,23:52:44,20.74024162, -156.89549446
2018-05-07,161964099.0,FamilyProgramHI,"Our thoughts, love and mana is with the big island of Hawaii during these",18:58:42,19.56666667, -155.5
2018-05-08,176106184.0,Fioutiful,Life is a Beach #napilibay #napili #beach #maui #hawaii #usa,06:42:11,20.9949, -156.66634
2018-05-09,176106184.0,Fioutiful,Falling in love with the island #roadtohana #blacksandbeach,08:25:35,20.85629, -156.31588
2018-05-07,176106184.0,Fioutiful,Hiking to the beach in the Wild #jungle #forest #honoluabay #trees #maui,07:01:24,20.937426, -156.690079
2018-05-05,176106184.0,Fioutiful,Welcome to Maui 🐢 #beachlife #maui #hawaii #kehei #travelmonth #aupairlife,07:36:26,20.7591, -156.457
2018-05-06,176106184.0,Fioutiful,Hello you 🐢 #seaturtles #beach #hawaii #paia #hookipa #maui #frenchgirl #apia,06:36:41,20.9332, -156.358
2018-05-04,260457224.0,FitPHATMan,"- - - - - - The futureAnd the pastCan onlyEver exist,As the Wistful",21:28:19,18.91476319, -155.68266677
2018-05-04,549859194.0,Fuxkn_Tundah,❌ATTENTION TO MY BIG ISLAND FAMILY ❌Your F A V,23:25:47,19.7067299, -155.0667725
2018-04-30,21926516.0,FyrCapt,Preparing to catch a gorgeous Maui sunset and celebrate 20 years of,04:20:09,20.95346842, -156.6871129
2018-04-30,21926516.0,FyrCapt,The OMG bowl is OMG!!!!! @ Farmers Market Mau,20:52:07,20.95409746, -156.68585743
2018-04-30,21926516.0,FyrCapt,"For a minute there, I thought I was in a high-crime area and there",20:48:02,20.95409746, -156.68585743
2018-04-30,580548925.0,Geerod57,"I'm a fucking tool!!! @ Lahaina, Hawai",04:16:45,20.8861, -156.675
2018-05-01,580548925.0,Geerod57,"Just posted a photo @ Kaanapali, Hawai",05:25:53,20.9348, -156.679
2018-05-09,1704004980.0,GeneLamkin,"Hilo murals @ Hilo, Hawai",06:37:41,19.7055, -155.086
2018-05-09,1704004980.0,GeneLamkin,"Red Road tree tunnel #Hawaii #BigIsland @ Kalapana, Hawai",04:23:28,19.3542, -154.979
2018-05-09,43163920.0,GevaNeva,Island Of Hawai'i Volcano UpdateOfficial Statement On Current,14:00:11,19.49378056, -155.00968889
2018-05-06,1673482802.0,GrizzlyJM,"You know it is gonna be a good day, when you wake up to a view like this....",18:32:13,20.9348, -156.679
2018-05-29,71276351.0,HI_physician,"Want to work at Envision? We're #hiring in #Kealakekua, HI! Click for details: I1eZmXjq9y",01:06:02,19.5208333, -155.9225
2018-05-07,7.800033021633536e+17,HIfreedive,I feel it necessary to apologize for any misinterpretation of Point 5.) from,23:36:31,20.91174, -156.37774
2018-05-02,7.800033021633536e+17,HIfreedive,Super stoked to see @vertical_blue students rudifreediver @Rachmfry7 &amp;,18:09:10,20.91174, -156.37774
2018-05-04,7.800033021633536e+17,HIfreedive,"Freediving isn’t only about how deep we go in meters, it's also about going",03:47:46,20.91174, -156.37774
2018-05-05,7.800033021633536e+17,HIfreedive,Lessons From Kona Depth Challenge🐬••••••••••••••••••••🐬1.) Make training a,17:02:44,20.91174, -156.37774
