date,id_str,user_name,text,time,latitude,longitude,interest
2018-05-03,21823971.0,nellielaan,crater smoke distance vent causing trouble area,21:03:20,19.5071,-154.914,1
2018-05-03,69569140.0,miu_north,hawai volcanoes national parkに動画を投稿しま,21:02:17,19.39923,-155.287,1
2018-05-03,18195374.0,pagejeter,black amp blue 🌊 maui hawaii island beach lava rock water nature,18:06:44,20.78619,-156.00643,1
2018-05-03,21196825.0,sannebuurma,barren waste lands due lava yet perfect conditions start,16:16:24,19.64188,-155.99315,1
2018-05-03,21800307.0,kyle_michael_b,just hanging tūtū pele goddess earth fire 🔥 🌋 kīlaue,06:53:28,19.421097,-155.286762,1
2018-05-03,9.277316749216316e+17,katiesellsmaui,a little luau treat walk night 😍 🌺 🌈 te au moana lua,06:39:00,20.6879307,-156.4397055,1
2018-05-03,224628292.0,BrianSibbitt,kilauea volcano spitting lava lots action eruption looms,06:37:18,19.61838,-155.98554,1
2018-05-03,18195374.0,pagejeter,beach lava 🌊 maui blacksandbeach hawaii ocean roadtohana nature,03:49:10,20.7858,-155.997,1
2018-05-03,7.34932561185538e+17,acityexplored,out office if need immediate help please contact,02:33:48,21.000808600000006,-156.6538499,1
2018-05-03,453303348.0,STthre3,sitting watching volcano erupting easily,01:40:06,19.421097,-155.286762,1
2018-05-02,66811005.0,HiloPalace,starting friday may pm the death of stalin 🇷 🇺 when tyrannical,23:02:03,19.72453,-155.08649,1
2018-05-02,30883871.0,wubbi,earthquake earthquake oh kalan,23:01:30,19.41016006,-154.91383875,1
2018-05-02,593078442.0,ChefBellec,ready lunch service looks like pool going busy,22:14:00,19.82792,-155.99132,1
2018-05-02,29814678.0,NateyG,hole mother god 🌋 haleakala crater maui h,21:36:06,20.7148496,-156.250292,1
2018-05-02,23398215.0,oldfartjeff,tips i give people i ’ talked help generate sales stay,18:31:18,20.8868816,-156.4774079,1
2018-05-02,465058182.0,allkinecrossfit,“ it us live legacy left us leave,05:23:35,20.90556,-156.48851000000005,1
2018-05-02,18195374.0,pagejeter,hours road all maui 🍍 maui travel hawaii outdoors roadtrip,04:08:01,20.68377868,-156.4417521,1
2018-05-02,7.117604145733673e+17,missionmolokai,blessed able help others island one ladies church,01:41:04,21.09657047,-157.03540845,1
2018-05-02,362739542.0,Koondolphia,my last brain cell trying survive finals the,00:40:17,19.99806,-155.81602,1
2018-05-01,36176997.0,FourSeasonsJobs,see latest wailea hi job click apply room service server xkztuslgd customerser,23:47:58,20.6802785,-156.4420269,1
2018-05-01,26949222.0,ChanMacNCheez,sunrise crater atop mt haleakalā april hawaii,19:56:09,20.76951362,-156.24264947,1
2018-05-01,18195374.0,pagejeter,decent day discovery 🍹 🍹 maui hawaii foodie dinner volcano travel,18:51:01,20.84899058,-156.50721138,1
2018-05-01,110893792.0,techarmor,broken iphone stressing remember livealoha don ’ stress,18:30:28,20.92141052,-156.69447448,1
2018-05-01,14466397.0,MauiBenjamin,haleakala crater outlook tuesday maalaea maalaea hawai,17:59:45,20.8093,-156.491,1
2018-05-01,14466397.0,MauiBenjamin,haleakala crater tuesday outlook haleakala haleakalasunrise,17:40:47,20.9107,-156.376,1
2018-05-01,2910451639.0,twotonephoto,my mission life merely survive thrive,17:23:53,20.7591,-156.457,1
2018-05-01,15246236.0,Randall_Shirley,🌋 volcanoes national park island lava like chance,17:17:34,19.39923,-155.287,1
2018-05-01,18195374.0,pagejeter,dinner view volcano specific 🌋 maui dinner sunset,16:05:16,20.84899058,-156.50721138,1
2018-05-01,39176798.0,cyulit,super heavy mommy 😋 🌊 ⛱ kihei hawai,11:01:10,20.7591,-156.457,1
2018-05-01,19182456.0,Kane007,the first “ fire tree ” year sunset sunset madness tree silouette,07:22:02,20.7407,-156.328,1
2018-05-01,474594772.0,fahmi_izuddin,lost island still smile cause,06:14:55,19.64188,-155.99315,1
2018-05-01,4780138093.0,MauiMediaMaven,mondaymotivation “ i change direction wind i,05:30:33,20.93192952,-156.69246608,1
2018-05-01,8097332.0,sailingtwidget,my phone away home pele other garden lanai city hi,05:10:17,20.82457163,-156.92007012,1
2018-05-01,2872557573.0,graywhalegin,black sand beach maui road hana sun flares salty dogs ocean,04:48:40,20.86865406,-156.46881417,1
2018-05-01,16463488.0,DrMickeyWit,🌋 haleakala maui haleakala crater maui h,04:14:34,20.7148496,-156.250292,1
2018-05-01,98828325.0,JchanKchan,i thomas a jaggar museum volcano h,00:34:43,19.41980187,-155.28821406,1
2018-04-30,98828325.0,JchanKchan,i kilauea volcano pahoa h,23:47:37,19.41983309,-155.28822340000005,1
2018-04-30,28205138.0,ryan_a_jones,every meal include lobster crab stuffed grilled cheese down,21:49:14,20.8724,-156.67726000000005,1
2018-04-30,29159428.0,adagraha,monday mood moving newbeginnings gloomy foggy takemebacktomaui haleakala crater national,19:21:12,20.759085100000004,-156.28255149999995,1
2018-04-30,411726143.0,ZeeWil,fins ✅ mask snorkel ✅ pink towel ✅ camera gear ✅ hr hike lava fields ✅ not getting,08:27:54,20.5983,-156.42,1
2018-04-30,219501735.0,millermarinellc,the road hana beyond belief maui siriussummit siriussummit thankslarrythetourguide,07:10:25,20.6863889,-156.0305556,1
2018-04-30,37758023.0,FSLanai,finding secluded hawaiian beach never easy take path past hulopoe,03:42:06,20.74120605,-156.89631659,1
