date,id_str,user_name,text,time,latitude,longitude,interest
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw volcano hawaii depth,08:00:04,19.399666699999997,-155.26,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km w volcano hawaii depth,07:55:04,19.422333300000002,-155.3205,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km e pahala hawaii depth,07:40:05,19.227,-155.32416669999998,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km e pahala hawaii depth,07:40:05,19.227,-155.32416669999998,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km se volcano hawaii depth,07:25:04,19.3630009,-155.17300419999998,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s volcano hawaii depth,07:20:04,19.282166699999998,-155.2131667,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse leilani estates hawaii dept,07:15:04,19.359333300000003,-154.8715,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,07:00:08,19.366167100000002,-155.0041656,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km wsw volcano hawaii depth,07:00:04,19.413499800000004,-155.326004,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km w volcano hawaii depth,06:50:05,19.416999800000003,-155.3121643,1
2018-05-05,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g vhyuwevw usg,06:28:50,19.4801,-155.0553,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse leilani estates hawaii dept,06:27:10,19.2125,-154.85983330000002,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km w volcano hawaii depth,06:20:04,19.4241657,-155.31599430000003,1
2018-05-05,2557950577.0,henrymortega1,luau evening kona hawaii 🌴 ✈ ️ royal kona lua,06:06:39,19.63149,-155.98928,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse volcano hawaii depth,06:05:09,19.3040009,-155.21015930000002,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse volcano hawaii depth,06:05:06,19.3234997,-155.2030029,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km wsw volcano hawaii depth,05:55:04,19.412,-155.3141667,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km wsw volcano hawaii depth,05:50:05,19.4145,-155.315,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s volcano hawaii depth,05:45:04,19.3103333,-155.2173333,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s volcano hawaii depth,05:40:07,19.272833300000002,-155.24466669999998,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ssw volcano hawaii depth,05:40:04,19.3878326,-155.25666809999998,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,05:35:04,19.3702,-155.0321,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s leilani estates hawaii depth,04:55:08,19.328166699999997,-155.00533330000002,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s fern acres hawaii depth,04:55:05,19.3773333,-155.077,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ssw leilani estates hawaii dept,04:45:08,19.329333300000002,-154.9803333,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,04:45:04,19.332333300000002,-155.02,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,04:40:04,19.3378333,-155.0215,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,04:35:04,19.3418,-155.032,1
2018-05-05,303281594.0,ChiokeMusic,earthquakes rock hawaii big island kilauea volcano erupts cbsnews,03:49:06,19.4139,-155.246,1
2018-05-05,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g ymxjjswe usg,03:37:07,19.0421658,-155.0168304,1
2018-05-05,34037222.0,AprilLButcher,praying love ones bigisland hawaii as everyone,02:01:27,19.39923,-155.287,1
2018-05-05,2918152536.0,eq_map_es,【 m 】 region de hawaii hawaii km utc sismo terremoto g wmrfu usg,01:24:15,19.308,-154.773,1
2018-05-05,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g xfzeitv usg,00:41:04,19.236,-155.329,1
2018-05-04,58383415.0,infogempa,informasi gempa m km sw leilani estates hawaii uepetonj,23:29:01,19.3702,-155.0321,1
2018-05-04,203226820.0,LastQuake,update m earthquake sismo strikes km s hilo hawaii min ago dhuzvjz,23:15:43,19.46,-155.06,1
2018-05-04,44705716.0,USGSted,prelim m earthquake hawaii region hawaii may utc update,23:09:40,19.3127,-154.9975,1
2018-05-04,94119095.0,USGSBigQuakes,prelim m earthquake hawaii region hawaii may utc update,23:09:40,19.3127,-154.9975,1
2018-05-04,94119095.0,USGSBigQuakes,prelim m earthquake hawaii region hawaii may utc update,23:09:40,19.3127,-154.9975,1
2018-05-04,131017900.0,BigEarthquakes,earthquake km sw leilani estates hawaii epicenter ago depth km,23:08:39,19.3702,-155.0321,1
2018-05-04,83972205.0,NewEarthquake,earthquake km sw leilani estates hawaii epicenter ago depth km,23:08:30,19.3702,-155.0321,1
2018-05-04,85636450.0,disasteraware,earthquake new alert earthquake km sw leilani estates hawaii severity warnin,23:03:38,19.3702,-155.0321,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g qmfkwosjm usg,23:01:47,19.3702,-155.0321,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g ojtyhuey usg,22:54:38,19.3968334,-155.3141632,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g yahrsjq usg,22:54:36,19.4093342,-155.3206635,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g gnujznptj usg,22:54:34,19.246666,-155.21482849999998,1
2018-05-04,203226820.0,LastQuake,this rd felt earthquake island hawaii hawaii last hour,22:51:37,19.39,-155.41,1
2018-05-04,203226820.0,LastQuake,felt earthquake sismo m strikes km sw hilo hawaii min ago please report,22:51:35,19.39,-155.41,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g urridumryb usg,22:49:18,19.3110008,-155.2206726,1
2018-05-04,983593466.0,Quake_Tracker4,mag depth km utc volcano hawaii usgs info,22:47:01,19.2692,-155.22799999999998,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g oqspzcj usg,22:46:14,19.3878326,-155.25666809999998,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g rqkjagwri usg,22:43:35,19.2691669,-155.2276611,1
2018-05-04,983593466.0,Quake_Tracker4,mag depth km utc leilani estates hawaii usgs info,22:42:01,19.3598,-155.023,1
2018-05-04,203226820.0,LastQuake,map testimonies received far following earthquake m island hawaii hawaii hr min ag,22:36:05,19.46,-155.16,1
2018-05-04,58383415.0,infogempa,informasi gempa m km sw leilani estates hawaii objbe,22:25:01,19.3418,-155.032,1
2018-05-04,44705716.0,USGSted,prelim m earthquake island hawaii hawaii may utc update,22:05:50,19.3418,-155.032,1
2018-05-04,94119095.0,USGSBigQuakes,prelim m earthquake island hawaii hawaii may utc update,22:05:50,19.3418,-155.032,1
2018-05-04,29505672.0,clarklittle,major crack opens lava comes leilani estates big island hawaii,21:53:23,19.4735,-154.92,1
2018-05-04,203226820.0,LastQuake,m earthquake sismo strikes km sw hilo hawaii min ago effects reported eyewitnesses,21:52:06,19.39,-155.34,1
2018-05-04,203226820.0,LastQuake,m earthquake sismo strikes km sw hilo hawaii min ago read eyewitnesses stories amp share,21:46:37,19.41,-155.5,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g kwfayfzr usg,21:44:11,19.3598328,-155.0228271,1
2018-05-04,203226820.0,LastQuake,felt earthquake sismo m strikes km sw hilo hawaii min ago please report,21:43:43,19.49,-155.41,1
2018-05-04,983593466.0,Quake_Tracker4,mag depth km utc leilani estates hawaii usgs info,21:42:01,19.3398,-155.029,1
2018-05-04,83972205.0,NewEarthquake,earthquake km sw leilani estates hawaii epicenter ago depth km,21:38:34,19.338,-155.023,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g deswthdcmq usg,21:35:56,19.338,-155.023,1
2018-05-04,122264472.0,earthquakeBot,a magnitude earthquake occurred mi sw leilani estates hawaii details vnlhbamp map,21:35:02,19.338,-155.023,1
2018-05-04,155348857.0,Joechris1988,kilauea started erupting yesterday big island hawaii this photo,18:02:39,19.56666667,-155.5,1
2018-05-04,933003360.0,educaciondecr,earthquake km s fern acres hawaii earthquake advisory,17:46:06,19.344200100000002,-155.07020569999997,1
2018-05-04,18535425.0,RasSparrow,el salto de fe 🔥 leap faith bigisland flashback hawaii hilo,11:43:11,19.7055,-155.086,1
2018-05-04,223188126.0,Travelmonkie,vulcanoes national park hawaii travelmore passionpassport big island,11:19:36,19.56666667,-155.5,1
2018-05-04,76147467.0,sunflwer1975,eruption leilani hawaii bigisland big blue dot i live,08:14:00,19.5113057,-154.8357826,1
2018-05-04,3103940401.0,ralphmalani,lava flow hawai ’ island happening evaculation hawaii volcano,04:27:25,19.49378056,-155.00968889,1
2018-05-04,2379070652.0,tiedyehobo,hawaii volcano going tiedyehob,04:04:36,19.52575,-155.92358000000002,1
2018-05-04,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s fern acres hawaii depth,03:35:04,19.3442,-155.0702,1
2018-05-03,203226820.0,LastQuake,felt earthquake sismo m strikes km s hilo hawaii min ago please report,21:00:04,19.39,-155.16,1
2018-05-03,29292924.0,queeraspoetry,volcanowatch puna hawaii goingwiththeflow 🌋 🤙 🖤 🙏 pahoa hawai,20:36:33,19.500999999999998,-154.953,1
2018-05-03,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g niwslkrmrh usg,20:34:56,19.344,-155.08,1
2018-05-03,537067206.0,OhanaSuh1,waikoloa hawaii bigisland hawaii kona vacation 아들 여행 코나,06:09:21,19.72231791,-155.06460907,1
2018-05-03,1132282178.0,sstnblcstlns,cleaning edge hawaii keeping hawaii island minds pele,00:37:27,18.9111,-155.681,1
2018-05-02,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ssw leilani estates hawaii dept,16:35:05,19.3128333,-154.9645,1
2018-05-02,362850644.0,Verticalviking,black sand beach bigisland bigislandmagic hawaii hilife,13:51:09,19.818197,-156.000475,1
2018-05-02,56630900.0,paparacchi,また行きたいところ amころ遠くに見えるのがマウナケア ・ bigisland 場所 fairmont orchid hawai,05:37:42,19.95134158,-155.86034511,1
2018-05-02,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ssw leilani estates hawaii dept,05:10:05,19.3375,-154.9906667,1
2018-05-01,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ssw leilani estates hawaii dept,20:15:05,19.3296661,-154.9768372,1
2018-05-01,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ssw leilani estates hawaii dept,19:40:08,19.361166,-154.9920044,1
2018-05-01,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km se volcano hawaii depth,19:40:05,19.2705,-155.09683330000001,1
2018-05-01,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g newkrjax usg,12:45:52,19.291000399999998,-155.1078339,1
2018-05-01,29870938.0,MichaelVergona,left mark hawaii hawai volcanoes national par,07:39:57,19.39923,-155.287,1
2018-05-01,9670522.0,evee,oh noooooo hawaii kilauea volcano caldera lava nofilter,05:29:08,19.39923,-155.287,1
2018-05-01,34309691.0,PattyKWilliams,from inside lava tube big enough walk nofilter hawaii,04:14:02,19.39923,-155.287,1
2018-04-30,334403866.0,WordsOfVikram,when i leave hawaii wear work pants meetings mainland kona,17:53:16,19.73888889,-156.04555556,1
2018-04-29,3305166099.0,senseividal,domingão e maçarico ligado ao máximo em volcano hawai,20:28:41,19.4498,-155.235,1
2018-04-29,450209584.0,Astro_Herv,the beautiful twin keck telescopes sit clouds atop mauna kea volcano hawaii,01:06:07,19.82222,-155.47494,1
2018-04-28,205492157.0,chowbabylovin,we saw volcano 🌋 far away volcano bigisland hawaii vacation hawai volcanoes,07:48:26,19.39923,-155.287,1
2018-04-28,205492157.0,chowbabylovin,we saw turtles 🐢 🐢 🐢 burnt sand blacksandbeach blacksand bigisland hawaii vacation,07:46:12,19.13664,-155.50421,1
2018-04-28,205492157.0,chowbabylovin,steak 🥩 seafood 🍤 açai 🍇 alohamixfoodtruck roadtrip yum food bigisland hawaii instagood,02:07:41,19.06031,-155.58605,1
2018-04-27,734132792.0,WanderTheMap,we took saddle road day trip holualoa hilo big island hawaii the,23:09:27,19.80819843,-155.70916587,1
2018-04-27,34309691.0,PattyKWilliams,photo walking tour ranae keane fantastic learned much hawaii bigisland,18:40:17,19.9431,-155.79,1
2018-05-06,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ese pahala hawaii depth,20:30:04,19.078166699999997,-155.1876667,1
2018-05-06,18645703.0,syvideo,adventures covering lava flow hilo hi leilani estates hawai,18:18:05,19.4735,-154.92,1
2018-05-06,1714726381.0,itsnotben,hawaii round hours airplane earthquakes volcano eruptions,17:38:12,19.431649,-155.21687,1
2018-05-06,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g odudgvstj usg,13:30:49,19.046,-155.173,1
2018-05-06,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,08:20:04,19.371334100000002,-155.0338287,1
2018-05-06,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse volcano hawaii depth,07:15:04,19.047500600000003,-155.0298309,1
2018-05-06,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km se leilani estates hawaii depth,07:05:04,19.4314,-154.8766,1
2018-05-06,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g oybtlviegt usg,05:53:20,19.419,-155.21200000000002,1
2018-05-06,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g rbqqphvr usg,04:44:19,19.425,-155.22299999999998,1
2018-05-06,15346615.0,TrevorHughes,five homes confirmed destroyed lava flow big island hawaii here ’ look vents steaming eve,04:26:56,19.4804455,-154.83270102,1
2018-05-06,362001998.0,jaynedmc,bigislandlove hawaii bigisland maunalani whatabeautifulworld luckyme,03:44:32,19.94180051,-155.87206692,1
2018-05-06,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ssw volcano hawaii depth,01:30:05,19.399166100000002,-155.24732969999997,1
2018-05-06,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ese pahala hawaii depth,00:10:05,19.071666699999998,-155.173172,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s leilani estates hawaii depth,23:55:04,19.2192,-154.8974,1
2018-05-05,933003360.0,educaciondecr,earthquake km e pahala hawaii earthquake advisory,20:29:00,19.2096672,-155.321167,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse pahala hawaii depth,20:15:04,19.0936667,-155.21183330000002,1
2018-05-05,3568272253.0,CaraMel_HI,i told i coming 🔥 pele lava hawaii hawaiinewsnow goddess the,19:46:58,19.99806,-155.81602,1
2018-05-05,933003360.0,educaciondecr,earthquake km sw leilani estates hawaii earthquake warning,14:13:17,19.3701992,-155.0321045,1
2018-05-05,2918152536.0,eq_map_es,【 m 】 region de hawaii hawaii km utc sismo terremoto g igufpwydu usg,13:34:00,18.765,-155.3066,1
2018-05-05,30686318.0,glemaud,hawaii 🙏 🏿 🌋 volcano national park kilaue,12:48:38,19.61838,-155.98554,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km e pahala hawaii depth,08:15:05,19.231500600000004,-155.3368378,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km se volcano hawaii depth,08:10:05,19.2693329,-155.0946655,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km se volcano hawaii depth,08:10:05,19.2693329,-155.0946655,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw volcano hawaii depth,08:00:04,19.399666699999997,-155.26,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km w volcano hawaii depth,07:55:04,19.422333300000002,-155.3205,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km e pahala hawaii depth,07:40:05,19.227,-155.32416669999998,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km se volcano hawaii depth,07:25:04,19.3630009,-155.17300419999998,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s volcano hawaii depth,07:20:04,19.282166699999998,-155.2131667,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse leilani estates hawaii dept,07:15:04,19.359333300000003,-154.8715,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,07:00:08,19.366167100000002,-155.0041656,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km wsw volcano hawaii depth,07:00:04,19.413499800000004,-155.326004,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km w volcano hawaii depth,06:50:05,19.416999800000003,-155.3121643,1
2018-05-05,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g vhyuwevw usg,06:28:50,19.4801,-155.0553,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse leilani estates hawaii dept,06:27:10,19.2125,-154.85983330000002,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km w volcano hawaii depth,06:20:04,19.4241657,-155.31599430000003,1
2018-05-05,2557950577.0,henrymortega1,luau evening kona hawaii 🌴 ✈ ️ royal kona lua,06:06:39,19.63149,-155.98928,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse volcano hawaii depth,06:05:09,19.3040009,-155.21015930000002,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sse volcano hawaii depth,06:05:06,19.3234997,-155.2030029,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km wsw volcano hawaii depth,05:55:04,19.412,-155.3141667,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km wsw volcano hawaii depth,05:50:05,19.4145,-155.315,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s volcano hawaii depth,05:45:04,19.3103333,-155.2173333,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s volcano hawaii depth,05:40:07,19.272833300000002,-155.24466669999998,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ssw volcano hawaii depth,05:40:04,19.3878326,-155.25666809999998,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,05:35:04,19.3702,-155.0321,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s leilani estates hawaii depth,04:55:08,19.328166699999997,-155.00533330000002,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km s fern acres hawaii depth,04:55:05,19.3773333,-155.077,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km ssw leilani estates hawaii dept,04:45:08,19.329333300000002,-154.9803333,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,04:45:04,19.332333300000002,-155.02,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,04:45:04,19.332333300000002,-155.02,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,04:40:04,19.3378333,-155.0215,1
2018-05-05,8.14915059629441e+17,Hazards_Network,monday january an earthquake magnitude shook km sw leilani estates hawaii depth,04:35:04,19.3418,-155.032,1
2018-05-05,303281594.0,ChiokeMusic,earthquakes rock hawaii big island kilauea volcano erupts cbsnews,03:49:06,19.4139,-155.246,1
2018-05-05,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g ymxjjswe usg,03:37:07,19.0421658,-155.0168304,1
2018-05-05,34037222.0,AprilLButcher,praying love ones bigisland hawaii as everyone,02:01:27,19.39923,-155.287,1
2018-05-05,2918152536.0,eq_map_es,【 m 】 region de hawaii hawaii km utc sismo terremoto g wmrfu usg,01:24:15,19.308,-154.773,1
2018-05-05,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g xfzeitv usg,00:41:04,19.236,-155.329,1
2018-05-04,58383415.0,infogempa,informasi gempa m km sw leilani estates hawaii uepetonj,23:29:01,19.3702,-155.0321,1
2018-05-04,203226820.0,LastQuake,update m earthquake sismo strikes km s hilo hawaii min ago dhuzvjz,23:15:43,19.46,-155.06,1
2018-05-04,44705716.0,USGSted,prelim m earthquake hawaii region hawaii may utc update,23:09:40,19.3127,-154.9975,1
2018-05-04,94119095.0,USGSBigQuakes,prelim m earthquake hawaii region hawaii may utc update,23:09:40,19.3127,-154.9975,1
2018-05-04,131017900.0,BigEarthquakes,earthquake km sw leilani estates hawaii epicenter ago depth km,23:08:39,19.3702,-155.0321,1
2018-05-04,83972205.0,NewEarthquake,earthquake km sw leilani estates hawaii epicenter ago depth km,23:08:30,19.3702,-155.0321,1
2018-05-04,85636450.0,disasteraware,earthquake new alert earthquake km sw leilani estates hawaii severity warnin,23:03:38,19.3702,-155.0321,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g qmfkwosjm usg,23:01:47,19.3702,-155.0321,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g ojtyhuey usg,22:54:38,19.3968334,-155.3141632,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g yahrsjq usg,22:54:36,19.4093342,-155.3206635,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g gnujznptj usg,22:54:34,19.246666,-155.21482849999998,1
2018-05-04,203226820.0,LastQuake,this rd felt earthquake island hawaii hawaii last hour,22:51:37,19.39,-155.41,1
2018-05-04,203226820.0,LastQuake,this rd felt earthquake island hawaii hawaii last hour,22:51:37,19.39,-155.41,1
2018-05-04,203226820.0,LastQuake,felt earthquake sismo m strikes km sw hilo hawaii min ago please report,22:51:35,19.39,-155.41,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g urridumryb usg,22:49:18,19.3110008,-155.2206726,1
2018-05-04,983593466.0,Quake_Tracker4,mag depth km utc volcano hawaii usgs info,22:47:01,19.2692,-155.22799999999998,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g oqspzcj usg,22:46:14,19.3878326,-155.25666809999998,1
2018-05-04,2918152536.0,eq_map_es,【 m 】 isla de hawaii hawaii km utc sismo terremoto g rqkjagwri usg,22:43:35,19.2691669,-155.2276611,1
2018-05-04,983593466.0,Quake_Tracker4,mag depth km utc leilani estates hawaii usgs info,22:42:01,19.3598,-155.023,1
