date,id_str,user_name,text,time,latitude,longitude,interest
2018-05-03,52498259.0,COGdesign,looks like madame pele is thinking about creating more square footage on my,22:31:15,19.38638889,-155.105,True
2018-05-08,52498259.0,COGdesign,my love and prayers go out to my family and loved ones on the big,02:01:58,19.4735,-154.92,True
2018-05-04,351258862.0,Cassymm,Staycation/Vacation🌄 #ohana❤️ #maui #Hawaii #haleakala #crater @ Haleakal,18:30:08,20.71333333,-156.2575,True
2018-05-01,26949222.0,ChanMacNCheez,"Sunrise over the crater atop Mt. Haleakalā, April 2018....#Hawaii",19:56:09,20.76951362,-156.24264947,True
2018-05-02,593078442.0,ChefBellec,Ready for lunch service..... looks like the pool is going to be very busy,22:14:00,19.827920000000002,-155.99132,True
2018-05-04,16793409.0,Cimcie,🌋 stay safe #bigisland - It’s very hard not to catch a #puddlejumper and,18:33:13,20.98590154,-156.66873096,True
2018-05-08,45979358.0,DandyLyon74,"We said fair well to our home in Leilani Estates, Hawaii on Sunday.",08:16:26,19.4735,-154.92,True
2018-05-08,713090676.0,DeniseLaitinen,Here at the Pahoa Community Center for an update on the Leilani lava,03:59:03,19.500999999999998,-154.953,True
2018-05-01,16463488.0,DrMickeyWit,"🌋 #haleakala #maui @ Haleakala Crater - Maui, H",04:14:34,20.7148496,-156.250292,True
2018-05-20,1058710904.0,E2EJobs,See our latest HI #job and click to apply: Customer Service Associate - oblS6agTGu #CustomerSer,14:15:10,19.6399924,-155.9969052,True
2018-05-04,123938204.0,EhikuRademacher,Growing up on the Big Island I remember going to visit the lava flow at night,22:44:33,19.4139,-155.246,True
2018-05-06,1146568291.0,EricaDawley,Getting as smashed as a piñata 🇲🇽🍹💃🏽.....#justkiddingnotreally,05:25:10,20.88698436,-156.68506521,True
2018-05-23,33142966.0,FOX40,Man Defending Hawaii Home from Volcano is Hit By Flaming Lava Bom,14:34:58,19.497503,-154.95081000000002,True
2018-05-09,1704004980.0,GeneLamkin,"Red Road tree tunnel #Hawaii #BigIsland @ Kalapana, Hawai",04:23:28,19.3542,-154.97899999999998,True
2018-05-09,43163920.0,GevaNeva,Island Of Hawai'i Volcano UpdateOfficial Statement On Current,14:00:11,19.49378056,-155.00968889,True
2018-05-05,7.800033021633536e+17,HIfreedive,Lessons From Kona Depth Challenge🐬••••••••••••••••••••🐬1.) Make training a,17:02:44,20.911739999999998,-156.37774,True
2018-05-04,284481348.0,HandKhandbags,"With all the heightened🌋 volcanic activity on The Big Island, we'd like to",12:36:22,19.99806,-155.81602,True
2018-05-03,66811005.0,HiloPalace,Our beautiful lobby. ✨💛Stay tuned for a complete lineup of the great movies,20:17:49,19.724529999999998,-155.08649,True
2018-04-30,66811005.0,HiloPalace,"Tonight and tomorrow at 7pm ~ 7 DAYS IN ENTEBBE. In July 1976, four",21:23:58,19.724529999999998,-155.08649,True
2018-05-04,121049123.0,INGVterremoti,"#terremoto Mw 6.6 ore 00:32 IT del 05-05-2018 a Hawaiian Islands, United States [Land: .. Prof=10K",23:34:03,19.65,-155.12,True
2018-05-06,28669569.0,JanaMcMahon,Roasting up some yellow beans for my weekly meals. Meal prep is essential. It,21:12:18,20.7591,-156.457,True
2018-05-25,109434427.0,KABrods,😍🌺🌹🌷💐🌸🌼🌻🌞☀️ (@ Hawaii,22:57:02,20.88172105,-156.43705165,True
2018-05-04,2337400094.0,KauCoffeeMill1,"Happening tonight! Another very popular Kau Coffee Festival event, ""Star",17:52:14,19.23809437,-155.47875964,True
2018-05-05,221399915.0,KelseyMarier,Wander where the WiFi’s weak @ Napili Bay Beac,13:57:49,20.9949,-156.66634,True
2018-05-07,21362404.0,Kurtkeller21,"Not only being welcome with a lei around my neck, but also a ring around my",08:06:20,20.886881600000002,-156.4774079,True
2018-05-09,480668030.0,LUXEISLE,Wednesday Wanderlust. Thinking of The Big Island 🌴 and what they are,12:44:35,19.9163848,-155.88579531,True
2018-05-07,140547354.0,LisRomeritox,😱😱😱#Repost @aguilanoticiasv with get_repost・・・Impresionantes imágenes de la,03:45:06,19.64188,-155.99315,True
2018-05-05,250314209.0,MOMolokai,"We will be at #molokaisaturdaymarket tomorrow from 8 to 1, rain or shine.",01:37:56,21.089000000000002,-157.013,True
2018-05-07,162261574.0,MabelJazmin3,Disfrutando #bigbeachmaui #hawaii con mi hermoso,17:45:39,20.632482999999997,-156.447802,True
2018-05-01,14466397.0,MauiBenjamin,Maui Tuesday Outlook @ Ho‘okip,17:39:14,20.9332,-156.358,True
2018-05-06,14466397.0,MauiBenjamin,"Kaanapali point 0-1 ft., early East wind kicking in 15+mph/17.4+knots w/gusts",18:44:06,20.9348,-156.679,True
2018-05-01,14466397.0,MauiBenjamin,"Ho’okipa 2-3 ft., calm early Tuesday #surf #standuppaddleboarding",17:36:11,20.9332,-156.358,True
2018-05-01,14466397.0,MauiBenjamin,"Lahaina Town Tuesday Outlook @ Lahaina, Hawai",18:36:47,20.8861,-156.675,True
2018-05-07,467851995.0,Maverick_Events,Another productive day with Team Maverick! @Maverick_Events maverickevents,00:53:18,19.924032699999998,-155.88749886,True
2018-05-02,2212088923.0,MrChangMusic,My favorite ko'oko'o. A good memory from the whanau. Took a walk with it,06:49:27,19.5833,-155.969,True
2018-05-07,2610966740.0,NJ_Surf_Fitness,Throwback to makaiadventures and their amazing tours. Keep it up!  #Maui,00:09:45,20.87209,-156.67885,True
2018-05-20,109533300.0,Omeeoh,"会社の宿泊施設からの風景～。リゾートと溶岩と海とで不思議な光景...... (@ Mauna Lani Resort • Kalāhuipua‘a in Kohala Coast, HI)",08:00:54,19.94036825,-155.86136839,True
2018-05-01,76399443.0,PaddleHi,A R T I S T I C#natureatitsfinest #tapforsound #starshotmedia #sunset @,18:32:02,19.95134158,-155.86034511,True
2018-05-09,3000643676.0,PadinFULL,Words can’t describe the fun I have with this wonderful woman in our,07:26:52,20.6575,-156.445,True
2018-05-06,3000643676.0,PadinFULL,Reggae concert in the Maui rain! Last night was sick!!! #iration,16:58:02,20.89359649,-156.48022599,True
2018-05-22,73819469.0,PatootieLlaguno,"I'm at Hilo, Hawaii in H",22:27:20,19.71800398,-155.08512017,True
2018-05-07,176130205.0,RoseLerner,"SO EXCITE  #honeymoonconfectionery @ Kaanapali, Hawai",20:36:06,20.9348,-156.679,True
2018-05-07,176130205.0,RoseLerner,"This koi is ready for her close up #honeymoonconfectionery @ Kaanapali, Hawai",04:28:17,20.9348,-156.679,True
2018-05-03,374953981.0,SKIMHAWAII,Little frontside air of the quarter pipe to board slide to fakie.  Warm up,01:13:25,20.886881600000002,-156.4774079,True
2018-04-30,374953981.0,SKIMHAWAII,Plenty of fun wraps for the Goofy footers today! Asher and Iris taking notes from the shoreline.,09:46:20,20.632482999999997,-156.447802,True
2018-05-05,25161969.0,ShaneDoesLA,: my mom used to have to ask me to stop Part of Your Worlding in the bathtub,05:16:52,20.7591,-156.457,True
2018-05-05,471551273.0,Smmarsh402,"#beach #maui #hawaii #dayfour @ Grand Wailea, A Waldorf Astoria Resor",22:50:40,20.68434638,-156.441257,True
2018-05-28,326031856.0,ToyamaKumicho,I'm at Makawao Forest Reserv,21:16:47,20.83175207,-156.2756346,True
2018-05-06,238455583.0,TweetsNotTwits,Today’s tropical fruit: egg fruit! So named because the inside is the,20:41:32,20.91137662,-156.37755477,True
2018-05-07,28766392.0,WestCstStruttin,Cajun style charbroiled snapper w slaw &amp; Cajun rice. 🤘🏼🤙🏼.....#maui #paia,00:32:33,20.91596622,-156.38121608,True
2018-05-08,28028994.0,WestinKaanapali,Sunsets in paradise 🌴🌺#westinkaanapali #mauivacations #vacationlife,02:47:34,20.93946854,-156.69201331,True
2018-04-30,116923047.0,YNVUCLOTHING,We have these cute tops available! Lots of new shipment in womens! Come check,20:59:49,20.8907108,-156.4644165,True
2018-05-06,111794345.0,Zachonbass,Maui we will return  and explore more of your goodness. So blessed to have,20:58:24,20.68762675,-156.44313433,True
2018-05-08,60271468.0,ZhanderFiesta,Flying above the Clouds ☁️... smaller plane ✈️ got better views 🤙🏾 @,17:12:49,21.13333333,-157.03333333,True
2018-05-05,16225679.0,Zippys,Good Morning Everyone! .... We were given the all clear! Zippy’s Hilo will be,16:34:26,19.696784,-155.064225,True
2018-04-30,1407834462.0,_EstherAida,Wahine nani! 🌗 #MHawaii2018 @ Hyatt Regency Maui Resort &amp; Sp,17:02:11,20.913120000000003,-156.69244,True
2018-05-28,618294231.0,_grammar_,"It is you, @DrCameronMurray, who could have posted “time, [you] are missing” instead. ‘Your’ is a possessive determiner; ‘you’ i",23:34:00,18.21528411,-155.82388267,True
2018-05-08,9.673541531975598e+17,_krishnajindal,"😱🌋Above one of the BIGGEST ACTIVE** volcanoes in Hawaii, sitting in",18:02:04,19.64188,-155.99315,True
2018-05-08,9.491287354998088e+17,aikudeesh,"Praying for you, Woody!😓🙏🏼🙏🏼🙏🏼 #Leilani #Hawaii #Kilauea",20:33:25,19.4735,-154.92,True
2018-05-05,465058182.0,allkinecrossfit,#MayThe4thBeWithYou 💪🏼☝🏼allkinejoanna @iamprojectx @ All Kine CrossFi,07:16:06,20.90556,-156.48851000000002,True
2018-05-05,58750953.0,amauiweddingday,Pineapples are amazing! #tropical #mauiweddingflowers,22:46:16,20.8861,-156.675,True
2018-05-08,59404473.0,atari_kid,I’m going that way!...#travel #molokai #luckywelivehonolulu,21:53:45,21.13333333,-157.03333333,True
2018-05-09,16388224.0,auroral24,Wine tasting #cousintime #hawaii #travel #wesafe #lavaontheotherside,02:11:10,19.44571214,-155.28476932,True
2018-05-23,39210971.0,broaloha,"I'm at @KTASuperStores in Kailua Kona, H",00:53:30,19.57013454,-155.96197136,True
2018-05-06,2751117794.0,byroncelebrant1,Good morning from Maui - I think this looks like my spot for the morning,18:01:40,20.7237706,-156.44759950000002,True
2018-04-30,245314305.0,cheftonybiggs,"Taro taro taco #tacos #tacos🌮 #taro #taroroot @ Lahaina, Hawai",21:31:10,20.8861,-156.675,True
2018-05-02,245314305.0,cheftonybiggs,"Thai black rice, roasted scallop young coconut salad foleyfish #scallops",01:37:05,20.8861,-156.675,True
2018-05-07,46746174.0,davidyanez,Enjoying #hawaii #thebigisland after two days #healing services.,04:14:23,19.13664,-155.50421,True
2018-05-05,3318479053.0,dirtymonkeymaui,Time to Giddy Up👊 It’s about to go crazy at the 🐒 for this Cinco de Mayo.,20:56:40,20.87614,-156.68018999999998,True
2018-05-01,552414374.0,drepheonix,Happy May..... New month so new opportunities await you.🧚‍♂️: nappyroots876,14:34:45,19.64188,-155.99315,True
2018-05-07,25835243.0,elikapeka88,Hard to believe 25 years ago this amazing lil,19:25:57,20.93946854,-156.69201331,True
2018-05-07,1075448558.0,emmgrace2,"""hurry up I'm not used to smiling"" -me @ Hawaiian Island",18:42:44,19.64188,-155.99315,True
2018-05-02,259371827.0,exoticbeauty808,#MyWednesdayEncouragement @ Aston Kaanapali Shore,21:06:38,20.94935632,-156.68923269,True
2018-05-27,3048544857.0,googuns_lulz,201dc5e39bcad63620cc36a6d1f5d3d83cb59b54fbc914dbba708460b368e047d48d7b8984e0ca39a82da39886f3bd619bd3194464ab25dbd77,05:36:00,17.98106734,-155.13275789,True
2018-05-25,3048544857.0,googuns_lulz,99d39652723c35e220c994a23b9db0f625e6185d580304f6ca7cbd3c114f4761e5f8eba65e78fa672e5968ca47df55ec17d44bd8c2724c74dfd,09:22:00,18.25554711,-157.03677009,True
2018-05-04,18994076.0,graceeplease,Day 1: Maui. The sun decided to cooperate after,05:38:50,20.9348,-156.679,True
2018-05-01,2872557573.0,graywhalegin,"Black Sand Beach, Maui on the road to Hana, sun flares and Salty Dogs. #ocean",04:48:40,20.86865406,-156.46881417,True
2018-05-03,66308941.0,heatherfellnews,Throwback to a few days prior to my “A” race in Kona last year. .Right now,17:56:33,19.65,-155.994,True
2018-04-30,7.746949261352223e+17,ilovethisbot,I ♑ Hil,00:30:03,19.7,-155.1,True
2018-05-05,742726076.0,jasonizumiKona,#HazyHorizon no #Seaview from #Honalo #rightnow #volcano #eruption #nofilter,08:59:53,19.542115,-155.928833,True
2018-05-01,2148482400.0,jaymacslife,"""Nothin' is as bad as you thinkEven when you’re pullin' at the seamsWhen",18:25:03,20.886881600000002,-156.4774079,True
2018-05-05,153900597.0,jeffpayton,“Like” if you enjoy watching the hats on the,22:46:51,20.70470847,-156.44657505,True
2018-05-09,35857129.0,johnendriss,Got to briefly serve at the Red Cross eruption shelter today. Here's,04:20:35,19.500999999999998,-154.953,True
2018-05-08,351069189.0,jordansmiths,"Life is easier on a beach🌴 @ Lahaina, Hawai",05:00:40,20.8861,-156.675,True
2018-05-07,2485967389.0,jt65turner,Lighted Banyan tree at Gannon’s estate In Makawao #justgoshoot #mauilifeshots,12:03:01,20.85361111,-156.31694444,True
2018-05-04,33135625.0,kaanapaliresort,Does this count as garden meditation? #NationalGardenMeditation Day,03:20:49,20.913120000000003,-156.69244,True
2018-05-04,95494192.0,karmahill,Like something out of a dream ❤️ how I love #magicofchildhood Portraits! That,18:53:28,20.7975,-156.47899999999998,True
2018-05-02,125356347.0,katarinaofdnile,"May 2nd, 2018 Dear Gaiam, Today I welcomed the spirit of child within me.",19:43:49,20.9967,-156.653,True
2018-05-06,15015361.0,laukevin,Praying for the safety of the residents around Kīlauea 🙏🏻 Be safe! @ Hawai'i,16:48:57,19.39923,-155.287,True
2018-05-04,16123781.0,laurahames,I’m tripping out right now!  This is the exact spot where we were standing,17:06:23,19.99806,-155.81602,True
2018-05-02,17457824.0,luckycomehawaii,"#bunny @ Happy Valley, Hawai",03:12:46,20.89678715,-156.50856936,True
2018-05-05,34571411.0,masota0517,"Pina colada #cocktail Cruzan light rum, pineapple, coconut syrup, ice",22:31:01,20.68434638,-156.441257,True
2018-05-06,23176062.0,melabula,"What you promise at the moonlight, Make right at",20:54:21,19.85416667,-155.1525,True
2018-04-30,606525786.0,namasteonmaui,Hawaii Fun 😂 #funnyvideos #viralvideos #laugh #maui #hawaii @ Marriott's Maui Ocean Clu,01:47:40,20.9167,-156.69526000000002,True
2018-05-07,34121751.0,nattikinz,"Mahalo Hawaii, now back to the real world @ Island of Mau",22:02:35,20.886881600000002,-156.4774079,True
2018-05-03,21823971.0,nellielaan,"Crater smoke in the distance, this vent is causing some trouble in my area,",21:03:20,19.5071,-154.914,True
2018-05-01,374219314.0,ostheimerd,Sunset @ Island of Mau,05:07:30,20.886881600000002,-156.4774079,True
2018-05-02,18195374.0,pagejeter,12 hours. 1 road. All of Maui. 🍍 #maui #travel #hawaii #outdoors #roadtrip,04:08:01,20.68377868,-156.4417521,True
2018-05-05,18195374.0,pagejeter,Coastal hike 🌊 #maui #hawaii #ocean #hike #coastline #travel,03:33:41,20.99794,-156.66683999999998,True
2018-05-02,18195374.0,pagejeter,Black Sand Beach...clearly 🌴 #maui #hawaii #travel #explore #vacation #hike @,22:58:46,20.86865406,-156.46881417,True
2018-05-05,18195374.0,pagejeter,Loved our vintage Hawaii experience at Mama's Fish House 🌺 #maui #hawaii,01:07:15,20.92915584,-156.36718517,True
2018-05-03,758007566.0,palmiabeer,Great morning to taste paradise. ☀️#lowcalorie #fitnessmotivation #beer 🌴 @,14:55:55,19.64188,-155.99315,True
2018-05-03,2739144414.0,palohaadventure,What a catch!! The ocean provides so please take care of it!,00:01:54,20.8861,-156.675,True
2018-05-01,27929769.0,puredigitalmaui,#yum 😉🤙🏽💦#Repost napiliflofarm #Kimchi #napiliflofarmkimchi #vegan #nomsg,23:18:01,20.98777778,-156.66777778,True
2018-05-01,373186896.0,richarddbzgt25,#hiking #beautiful #nature #natural #trail #adventure #gayadventures #gayboii,06:20:55,20.9967,-156.653,True
